,0,1,2,3,4,5
2168,3.8,Neil A. Wentworth,"Neil A. Wentworth, Bob Verigin","A rune lore specialist, Morgan Sinclair, journeys to a remote archaeological dig site to discover the fate of her missing brother Max, who disappeared after opening the tomb of Hadean, an ancient demon bent on the destruction of the earth.",83,Hell's Tomb
2169,4.0,David Blanc,David Blanc,"Rival mafia factions fight for control of the club drug known as Pale Horse, a pill that combines the sexual high of ecstasy with the addictive properties of heroin, and sexy undercover DEA agent Ms. Steele is caught in the middle.",65,The Steele Project: Ides of March
2170,4.1,Martin Forcier,Martin Forcier,No tiene datos,91,Crossing Nirvana
2171,6.2,Puri Jagannadh,Puri Jagannadh,"Bujji (Prabhas) runs away from his home in his childhood because of a dispute with his girlfriend Chitti (Trisha). He ends up in Chennai for 12 years, and the rest of the story is about how they meet now to make their love successful.",150,Bujjigaadu: Made in Chennai
2172,5.0,Jingle Ma,"Jingle Ma, William Wong, Zhen Jia","Two off-the-wall detectives go in search for a killer, while vying for the affections of a young woman.",98,Faa faa ying ging
2173,4.1,Preecha Songsakul,"Than Thanakorn, Thitima Maliwan, Nattanun Jantarawetch","Three teens go on an epic adventure when they are transported back in time, in the midst of a war.",107,Siyama
2174,3.0,Pisut Praesangeam,"Wijit Kajornprapasant, Suriyen Sriwijit","Two petty thieves and best friends are looking for a childhood girlfriend from their childhood. When they find, her they discover that the girl has also become a thief. She persuades them to rob invaluable diamonds from a powerful criminal. Later, the girl tries to allure them to steal the diamonds. Meanwhile the two buddies are now falling in love with the same girl.",No tiene datos,Suay sink krating zab
2175,6.7,Asko Kase,"Lauri Vahtre, Mihkel Ulman","The young country of Estonia is dancing to the jazzy tune of the 1920s when, on December 1 1924, the capital Tallinn is overrun by members of the Comintern in an attempt to stage a Communist coup. The film follows the fates of a young soldier called Tanel and his wife, a telephone operator named Anna, amidst the ensuing chaos which determines whether the country remai... Leer todo",92,Detsembrikuumus
2176,7.1,Bommarillu Baskar,"Bommarillu Baskar, B.V.S. Ravi, Koratala Siva",A group of friends are tasked with finding the daughter of a village head who believes them to have helped her elope.,159,Parugu
2177,4.7,Meher Ramesh,Meher Ramesh,"An NRI returns to his village with his family with a mission to better the lives of the village natives. But in a sudden turn of events, the NRI is left helpless, as a fellow villager steals the money and flees. The villager is now the head of a huge business empire, which is a result of his corrupt activities. The NRI returns, this time for vengeance.",166,Kantri
2178,5.0,Dennis Bahnson,"Dennis Bahnson, Thomas Greve, Claus Lund",Four smalltime losers hustles through the criminal underworld while pretending they work at the local zoo.,87,Krokodillerne
2179,4.9,Richmond Riedel,Richmond Riedel,5 friends on a fishing trip discover a hidden training camp for homegrown terrorists.,97,Target Practice
2180,5.0,Hidetaka Tahara,"Sakurako Gokurakuin, Yusei Naruse","When several high school boys discovered that they have inherited the ability to sprout black wings out of their backs. They soon find themselves caught up in a never ending battle. Each individual representing the the factions known as the Darklores, The E.G.O., and the Erasers.",83,Akuerian eiji: Gekijouban
2181,4.9,Mark Ratering,James Wagnor,"A group of pirates keeps their bounty in a cave, guarded by the captain. Getting bored by the same monotones life, The Captain decided to share the bounty among the pirates.",No tiene datos,Pirate's Blood
2182,4.0,Marcelo Galvão,"Tony Bellotto, Marcelo Galvão","Detective Remo Bellini gets pulled into a web of death and mysteries that takes him to a world of illusions where everything is a self-created fantasy. He's taken by this evil inside that makes him lose a sense of reality with visions, anguish. and loneliness--everything takes him down a path of no return. He can't understand what's happening, but the deaths surroundi... Leer todo",86,Bellini e o Demônio
2183,6.9,Junji Shimizu,"Eiichirô Oda, Hirohiko Uesaka",An alternate retelling of the winter island with no name.,113,One Piece: La saga de Chopper - El milagro del cerezo florecido en invierno
2184,5.5,Jennifer Cole,"Rob Caves, Brian S. Matthews","Fear of another invasion by the mysterious Archein Empire from the Andromeda Galaxy is running high. In order to setup a line of defense against impending invasion, a shield of allied power must be forged in the Beta Quadrant.",67,Star Trek: Operation Beta Shield
2185,No tiene datos,Nelson Pires,Nelson Pires,No tiene argumento,90,Street Wars
2186,7.0,Aleksandr Grabar,"Stas Mokhnachev, Aleksandr Vartanov",No tiene argumento,No tiene datos,Trassa M8
2187,6.4,Marcelo Galvão,Marcelo Galvão,A secret party is thrown by ex-students from the American school who bet fortunes on poor wrestlers confronting each other inside an empty swimming pool for a few dollars.,86,La riña
2188,3.3,Majid Javanmard,Fattaneh Yaghoubi,"During a scientific conference in Armenia, an international sabotage group led by a half-English half-Iranian woman, arrange for her to meet an Iranian scientist and his brother. She soon becomes attracted to the scientist and it leads her to be able to go to Iran and gain access to Iran's military facilities and spy on them. She is concerned with the information she ... Leer todo",No tiene datos,Fox Hunting
2189,6.7,Osamu Kaneda,Yasuko Kobayashi,Ryoutaro and the DenLiner gang have set up a detective agency called the DenLiner Police who seek to catch the Imagin that stole a spare Den-O pass from Owner and find the Imagin who has built a crime syndicate with human criminals.,70,Gekijô-ban Kamen raidâ Den'ô & Kiba: Kuraimakkusu deka
2190,6.0,H. Vasudev,"B.A. Madhu, H. Vasudev","Aiyanna is a good Samaritan living with his wife and a caring brother. However, when he and his wife are murdered by a gang of criminals, his brother decides to take revenge.",140,Indra
2191,8.0,Wilson Yip,Edmond Wong,"inspirada en la vida de Yip Man, un gran maestro del arte marcial Wing Chun y la primera persona en enseñar este arte en forma abierta. Uno de sus estudiantes fue el aclamado y muy influyente artista de artes marciales y productor cinematográfico Bruce Lee.",106,Ip Man
2192,No tiene datos,Jun'ichi Yamamoto,Yuka Mitsuboshi,No tiene argumento,82,Gekijô-ban: Kabukingu Z
2193,3.8,Aleks Rosenberg,Alex Cohen,"Adriana, a dancer from Caracas, arrives in Miami with her camera and a dream of becoming a famous film director. Answering an add, she is hired by French Producers, JR and his unstable brother Mark, to direct a podcast mocumentary about a jewelry store robbery for one of JR's wealthy clients. Her dream is quickly shattered when the store manager is badly hurt and she ... Leer todo",95,Director
2194,8.1,Andy Schlachtenhaufen,"Andy Schlachtenhaufen, Steffen Schlachtenhaufen","The story of the fictional student-run Campus Security team, their former glory now tainted as they struggle to prove their worth. The three remaining members have to balance fighting bad guys with not getting flunked, as they have to keep the class president off their backs, crack the evil Huntley's extortion racket, and find out who killed Muley, the school mascot.",97,Loose Cannons: The Movie
2195,8.1,Charles Brenner,Charles Brenner,"In the shadows, the meager Mason family's quest for financial gain turns into a quest of revenge against the corrupted political Dixon family; forging a line between two sides. A line creating a feud only matched by its predecessor. This line forges Chase Mason to examine his family's past. Who was responsible that fateful day back at the orphanage? Are they friend or... Leer todo",No tiene datos,Mason-Dixon
2196,3.4,Deepak S. Shivdasani,"Deepak S. Shivdasani, Nishikant Kamat, Sanjay Pawar","Hoshiarpur based Gopi's dying father asks him to locate Kishen and hand-over a piece of land to him, and subsequently passes away. Gopi heads out to Goa and this is where he will be taken for a ride not only by Kishen, but also by Kishen's look-alike hoodlum brother, Hari; and get involved, along with a group of assorted characters, in the location of diamonds that we... Leer todo",130,Mr. White Mr. Black
2197,1.7,Raj N. Sippy,"Ranbir Pushp, Anand Raj Anand, Mahima Kaushal","In the dead of the night, a young woman's dead body is recovered by the police. All leads point to Jimmy. A mechanical engineer by day and a dancing sensation by night, Jimmy works as a DJ in the local discotheque to pay off the debts left behind by his late father. While everybody is shocked, Jimmy owns up to the murder and is sentenced to death. Why would a young ma... Leer todo",No tiene datos,Jimmy
2198,4.2,Dharani,Dharani,"Vetrivel, a car racer, learns that a Malaysia-based don owes his father a huge sum of money. However, when he meets the don, he realises that his missing father may still be alive and held captive.",150,Kuruvi
2199,8.0,Mike Tyler,Mike Tyler,"Two FBI Agents suspect a civilian defense contractor of espionage. A suspected employee, who unwittingly involves his wife, is caught up in an unpredictable series of events and pitfalls. One employee is Blackmailed, there are black-market buyers, and covert agents who follow the money trail and pursue the suspected traitors. The film ultimately revolves around five l... Leer todo",No tiene datos,Harts Ridge
2200,6.7,Michael Fredianelli,Todd Jurgess,"A corrupt, drug-addicted cop takes on an organized crime ring that owes him money.",150,Pale Blue Balloons
2201,6.2,Sang-gi Lee,Sang-gi Lee,"Baek Jang-Mi is the female leader of an international pickpocket gang. Her target is to broaden her territory to outside Seoul. She disguises as a tattooist as a cover. After a number of people have been pick pocketed in Osaka, both the Korean and Japanese authorities focus their attention on Baek Jang-Mi. Upon her return to Seoul, the local police starts tailing her.",112,Mubangbi-dosi
2202,5.3,Gabriel Howard,Nigel Howard,"Vafan Cuolo the Italian Ninja takes over Brighton with his milita of kung-fu fighters. Ryu, a young man just out of a care home, is surprised to discover that he is Brighton's last hope. Ryu is the Chosen One and he must find The Ganja Master, learn the ancient mystical art of Ganja Boxing and defeat Vafan; liberating Brighton.",90,Brighton Wok: The Legend of Ganja Boxing
2203,4.6,Kôtarô Terauchi,"Kôtarô Terauchi, Karoruko","At the remote and hidden Shaolinji temple, Miyoko, also known as Shaolin Grandma, has practiced martial arts fighting techniques there with her descendants for many years. When she is badly defeated by ""Ippon-ashi (One-legged)"", her young and attractive rival, Miyoko is thrown out of the temple.",72,Shôrin rôjo
2204,7.1,Teiichi Takiguchi,"Kinoko Nasu, Masaki Hiramatsu","June 1998: Shiki has had a near death experience. Awakening from a coma, she has lost something very important to her, leaving a great void in her soul. A void that some beings from the afterlife want to take advantage of at any cost. But in contrast, she has also received a new gift: she just needs someone to guide her with her new power. Can she get that help in tim... Leer todo",46,Gekijô ban Kara no kyôkai: Dai yon shô - Garan no dô
2205,6.6,Aleksandr Melnik,Arif Aliev,"Con la abolición de la pena de muerte, las cárceles se están desbordando en todo el mundo, lo que representa un problema importante para las autoridades.",119,Terra Nova
2206,6.6,Michael Halper,Michael Halper,"Jared Meyer doesn't know who he is. Every time he sleeps he loses his memory. Now he's being chased by people he doesn't know. They want a disc given to him by a man he is now accused of murdering, and they will stop at nothing to get it.",86,Erased
2207,5.4,Sebastián Pivotto,"Carlos Belloso, Leonora Balcarce, Luis Luque","Set in the dizzy world of TC 2000 racing La Leyenda tours the action genre overflowing with adrenaline and speed, and where everyone races for the finish line. Lucas Vallejos and Juan Manuel Migliardi struggle for a spot in one of the leading brands of the category. Beatriz Ulloa is the engineer in charge of finding two pilots to replace the ones who won the last cham... Leer todo",95,La leyenda
2208,6.1,Chung-Chi Li,Chi-Keung Fung,"A female cop befriends a mysterious martial arts drifter, who turns out to be a deadly assassin.",89,Legendary Assassin
2209,6.2,Keiichi Kobayashi,Yoshiyuki Morita,No tiene argumento,No tiene datos,Himitsu sennyû sousakan: Wildcats in Strip Royale
2210,7.6,Raj Kumar Gupta,Raj Kumar Gupta,A doctor of Indian origin returning to Mumbai from London is forced to participate in a terrorist plot.,99,Aamir
2211,4.0,Ram Gopal Varma,"Mehboob, Prashant Pandey","After witnessing the brutal death of his family, an embittered ex-army officer agrees to infiltrate a gang of terrorists.",117,Contract
2212,No tiene datos,Lee Phillips,Lee Phillips,"Clubbing to Death is set in the murky world of club culture, where Dench, a low life gangster runs the five biggest clubs in London, and supplies drugs to all of them. Everything seems to be going well until he gets greedy and decides to rip off his supplier by hijacking the next consignment before it reaches the UK. Trouble is the guy he's been dealing with forgot to... Leer todo",No tiene datos,Clubbing to Death
2213,5.1,Ryu Seung-wan,"Hyeok-jae Kwon, Ryu Seung-wan","A Korean super-spy hunts a stolen national treasure, the Golden Buddha.",99,Dachimawa Lee
2214,4.8,Igor Kalyonov,Anton Pampushnyy,"Young prince Aleksandr has to hold out against two enemies - the Horde in the east and the Teutonic order and Sweden in the west. He discovers that some boyars are plotting against him and are ready to betray Novgorod to the Swedes and the Germans to boost their trade. Meanwhile, his best friend falls under suspicion, as somebody tries to poison the young prince at hi... Leer todo",110,Aleksandr. Nevskaya bitva
2215,7.8,Boi Kwong,"Christina Choo, Chee Guan Boi Kwong, April Tong","Based on a true story -""THE DAYS"" tells a cautionary tale between two brothers, set between 1989 and 1990. In a misguided effort to teach BABY independence, and to make him feel protected, ZI LONG brings him into his own gang of delinquents. Unknowingly, his decision has thrown them both into a tumultuous and violent world that will, in different ways, imprison them b... Leer todo",100,Sui yue: The Days
2216,3.9,Roman Prygunov,"Valentin Spiridonov, Aleksey Timm","A new generation of kids, called Indigo, who have more mental and spiritual abilities than others. A company of such kids gather together in hidden places.",95,Indigo
2217,4.2,Armenak Nazikyan,Andrey Novoselov,No tiene argumento,90,Opasnaya kombinatsiya
2218,5.6,Nontakorn Taweesuk,Nontakorn Taweesuk,An action movie about a 7-foot-tall docile man who learns Muy Thai and then uses his new skills to help solve a case of stolen diamonds.,103,Somtum
2219,4.6,István Várady,István Várady,"Outside the forgotten desert mining town of Darwin, getaway driver Chooch O'Grady is stranded with a busted car and a bag of stolen cash. He's picked up by J.T., a predatory psychopath who murders Chooch and abruptly disposes of the body, leaving signs on the trail. J.T. and his meth-addicted boss, Archie, butt heads over the incident, but the real tension lies with A... Leer todo",84,Escape from Darwin
2220,5.8,Aleksey Uchitel,Timofei Dekin,The story of a young Chechen and his Russian captor during their civil war.,80,Plennyy
2221,5.1,Albert Pyun,Cynthia Curnan,"A soldier who has been fighting a long war is driven mad because he no longer believes in any purpose or righteous truth behind the killing. He comes home to a surreal world looking for his first and only love from his youth, believing she will rescue him from his demons. On the road to Edge City he encounters two seductive spree killers who oppose his efforts to find... Leer todo",87,Road to Hell
2222,3.0,Daniel De Felippo,"Ariel Fernández, Matias Lancon, Ramiro San Honorio","A new super-agent of the renowned Acuario security agency is in charge of an operation to prevent theft. On that mission, full of action and danger, he meets two inexperienced characters who will be his future colleagues.",91,"Los superagentes, nueva generación"
2223,4.7,Juan Iribas,Juan Iribas,"Koshe Plostenko (Carlos Kaspar), a mob man, is in charge of an underground fight club. In the name of his business, he proposes to kidnap the professional fighters of 100 % Lucha so that they fight on his club. The length film of the famous Argentinian Reality Show of fight named 100 % Lucha.",83,"100% lucha, la película"
2224,7.5,Jean-François Richet,Jacques Mesrine,"La historia del gánster francés Jacques Mesrine, antes de ser considerado Enemigo Público Número 1.",113,Mesrine: Parte 1. Instinto de muerte
2225,5.6,Ron Pohnel,"Charl Pohnel, Ron Pohnel","Jesse Tyler, a martial arts enthusiast who lives in Los Angeles, California, and enjoys success in local karate competitions, faces turmoil in his life as a young business executive. The only child in a wealthy family, he has always been pressured to succeed in every aspect of his life. His father's expectations were imprinted in him early in life and graduating at th... Leer todo",100,Drifter TKD
2226,7.8,Mamoru Oshii,Shirow Masamune,Una mujer policía cyborg y su compañero cazan a un pirata informático conocido como Puppet Master. Esta película es una versión revisada de Ghost in the Shell.,83,Ghost in the Shell 2.0
2227,5.4,Nobuo Mizuta,"Yoichi Komori, Nobuo Mizuta, Hiroshi Saitô","A massive earthquake strikes off mainland Japan causing the temperature of the Pacific Ocean to rise meteorically, leading to a massive storm to hit Tokyo and for it to be inundated with water. Later the largest typhoon in recorded Japanese history hits Tokyo. The Tokyo Fire Department and its team of crack rescuers swing into action, and shortly after they do, a dist... Leer todo",128,252: Seizonsha ari
2228,3.1,Edgar Arellano,Edgar Arellano,"Beautiful girls kicking ass, Smashing skulls and fighting Gang members in Los Angeles. One battle after another till confronting the King of the streets.",92,Hoodrats 2: Hoodrat Warriors
2229,3.2,Thomas Dixon,Thomas Dixon,"A big city crime lord has been betrayed by four associates. With only hours until his immanent arrest, he calls in his deadliest cleaner to track down those responsible and get revenge. Will these four criminals, with interwoven pasts, be able to survive with their money and their lives as they are hunted down by.. the Korean",98,The Korean
2230,3.0,Brian A. Metcalf,Brian A. Metcalf,"Evil is resurrected in a small town threatening to destroy mankind, and the only force that can stop it is a young man wielding a powerful sword.",94,Fading of the Cries
2231,5.6,Nonzee Nimibutr,Win Lyovarin,"As sea pirates threaten to invade their kingdoms, three queens of Langkasuka must band together to defend their lands and peoples.",154,Puen yai jon salad
2232,No tiene datos,John Lamond Jr.,No tiene datos,No tiene datos,No tiene datos,Killing Time 24/7 (UK version)
2233,4.0,Shanker Udaya,"Lakshmi Bhupala, Gopalakrishna Paruchuri, Paruchuri Venkateswara Rao","Chanti respects his uncle Rama Krishna more than his father Purshrotam. Rama Krishna has enmity with Umapathi because of something that happened 20 years ago. Later, Chanti is kicked out of their house because of some misunderstandings and now Umapathi is ready to put Rama Krishna down. How Chanti secretly helps Rama Krishna in bringing the enemy down and reunites wit... Leer todo",No tiene datos,Baladoor
2234,6.1,Hideo Jôjô,"Nana Akiyama, Motoki Fukami, Shunsuke Kubozuka","Takumi is a sexually frustrated high school freshman Yanki (Japanese delinquent) with an unrivaled iron fist. Along with his group of loyal friends, they plan to take over all Japanese high schools to be the top Yanki, but Takumi's first love deters him from this goal...",74,Gachi-ban
2235,6.1,Eddie Mort,Keith J. Rainville,No tiene argumento,72,Los campeones de la lucha libre
2236,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos
2237,5.9,Lawrence Ah-Mon,"Hua Chang, Lang Ye",No tiene argumento,95,Dan. Dao
2238,3.8,Damian Chapa,"Carlton Holder, Damian Chapa",Johnny Sun and his little brother are Mexican-American gangsters.,89,Mexican Gangster
2239,4.5,Kabeer Kaushik,"Bobby Deol, Priyanka Chopra Jonas, Irrfan Khan","A traumatized child becomes a Naxalite, and upon being captured must agree to become a police-assassin.",105,Chamku
2240,No tiene datos,R. Nithyakumar,Vasu Bhaskar,"Two brothers are in love with the same girl; the elder brother, who the girl is in love with, convinces her to marry his brother. But on the day of the wedding, a shocking truth comes out and it changes their lives from there on in.",138,Vedha
2241,No tiene datos,Javier Rodriguez,No tiene datos,No tiene datos,No tiene datos,The Heretic
2242,6.2,Robert C. Bruce,Robert C. Bruce,"A local drifter is just living his life when a spunky and demanding young lady shows up on his doorstep and drags him into a web of chaos, mystery, and ultimately treasure.",71,From Kilimanjaro with Love
2243,5.7,Charles Nordeen,"Seth Abrams, Charles Nordeen","Five cops attempt to take on two of New York's most notorious crime organizations that have joined forces to smuggle a large shipment of firearms into the city. The Mayor pulls the plug on all undercover operations, leaving them no choice but to act on their own with only the blessing of their department's chief detective.",95,The Crack Down
2244,8.0,Jerry Ochoa,"Jerry Ochoa, Anthony Watson","Charismatic if not-so-bright Houston vigilante Hardball experiences a personal awakening when he learns the 'good guy' cops he 'assists' are actually covering for an international sex slavery ring operating out of Houston's ship channel. Hardball's failed attempt to help one hapless slave incurs the ire of both the Russian mafia and their Houston client, the cunning g... Leer todo",86,Hardball: All Balls Don't Bounce
2245,5.1,David J. Francis,Mike Masters,"Independent Zombie Film makers, Producer Mike Masters and Director David J. Francis, the team behind the commercially unsuccessful Zombie Night 1 and 2, have found the climate for Zombie movies has changed significantly after the ""real"" zombie invasion begins. Hedging on the fact that the Zombie mayhem that has taken a grip on the nation is only a temporary problem, t... Leer todo",89,Reel Zombies
2246,7.9,Takayuki Hirao,"Kinoko Nasu, Masaki Hiramatsu",A teenage demon hunter uses her mystical powers to investigate supernatural events.,114,Gekijô ban Kara no kyôkai: Dai go shô - Mujun rasen
2247,4.7,Marc Price,Marc Price,Our hero Colin is bitten by a Zombie; he dies and returns from the dead. We follow him as he wanders through suburbia during the throes of a cadaverous apocalypse.,97,Colin
2248,No tiene datos,Paul Moukperian,Paul Moukperian,No tiene datos,75,Unique ID
2249,8.1,Neeraj Pandey,Neeraj Pandey,"Un agente de policía que se retira recuerda el día más asombroso de su carrera. Todo gira en torno a un caso que nunca fue archivado pero que sigue atormentándole en sus recuerdos, el caso de aquel hombre y aquel miércoles.",104,A Wednesday
2250,4.4,Patrick Pierre,Adriana Gittens,"A young man coming home after serving time in the penitentiary finds his city in control by local thugs, stops at nothing to gain sole control of a city he feels is rightfully his.",105,The City Is Mine
2251,5.6,Amine-Kais,Amine-Kais,"In a post 9-11 era, ""Men's Affair"" is a compelling story bridging the Middle East and America in an open dialog about the future. Algeria/USA. Drama/Action/Thriller.",87,Men's Affair
2252,2.5,Mark C. Andrews,Mark C. Andrews,Inspired by actual events: This heroic saga depicts an elite counter-terrorism team's black ops incursion into Iraq four days prior to Operation: Desert Shield and the harrowing consequences its members faced when their covert mission was compromised.,99,SEAL Team VI
2253,6.3,Swarna Subba Rao,"C.H. Vijay Kumar, Gowri Shankar","Realizing his twin brother has gone on a killing spree, a police officer decides to hunt him down within 24 hours or lose his job, but soon finds his mission complicated.",134,Hare Ram
2254,4.2,Frank Sudol,Frank Sudol,"Animated parody of such horror classics as ""Evil Dead"" and ""The Hills Have Eyes"".",82,Dead Fury
2255,3.8,Tigran Keosayan,"Dmitriy Konstantinov, Alyona Zvantsova",No tiene argumento,86,Mirazh
2256,6.7,Kim Ekberg,"Kim Ekberg, Victor E. Kerschner, Jonatan Lyrefelt",A rookie cop arrives to the city of Gotland to replace an old-timer going on retirement when the two are embroiled in the mysterious case of a serial killer leaving pieces of a puzzle with each new victim.,108,Blodigt jävla helvete
2257,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,Hado
2258,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,Gokudo no monsho daiyonsho
2259,4.3,Reddy Ravicharan,"Srinivasa Rao Chinthalapudi, Gopi Kiran, Reddy Ravicharan","Kalidas escapes after killing his father's murderer and is given asylum by a woman who raises him and her own son. Later, his adoptive brother is also murdered and he decides to make the culprits pay.",No tiene datos,Kalidasu
2260,4.9,Vara Mullapoodi,"Vara Mullapoodi, Chandra Sekhar Yeleti, Harshavardhan",A mentally imbalanced doctor goes on the run from the police after being accused of killing his alcoholic father.,99,Visakha Express
2261,4.5,Srinivas C.C.,"Ajay, Mohammad Ali, Jagapathi Babu","It was much hyped as the makers and the main protagonist claimed it was a comeback of Srikant to hardcore action flicks once again. That was enough to create lots of enthusiasm among the audience to see what the film has on offer. It surely is an action flick and it surely sees Srikant doing more action than he has done in more than a decade. Then, there is an all imp... Leer todo",148,Nagaram
2262,5.7,Ryuta Tasaki,"Shotaro Ishinomori, Toshiki Inoue","When a new foe arises in 2008, Wataru investigates it and brought him to Shiramine Takato who explains how everything began in 1986. Wataru uses Castle Doran's Time Door to travel back in time, leading him to meet his father.",68,Gekijôban kamen raidâ Kiba: Makaijô no ô
2263,7.3,Dan Stone,Paul Watson,"At the Edge of the World chronicles the controversial Sea Shepherd Antarctic Campaign against a Japanese whaling fleet. The international volunteer crew, under-trained and under-equipped, develop a combination of bizarre and brilliant tactics with which to stop the whalers. But first they must find the Japanese ships, a far more difficult challenge than ever imagined ... Leer todo",90,At the Edge of the World
2264,No tiene datos,Richard Wong,H.P. MendozaRichard Wong,No tiene datos,75,Option 3
2265,6.3,Michael Fredianelli,Michael Fredianelli,A private investigator is hired to retrieve an important tape among the Yakuza in a dystopian future policed by demons.,114,Xenobites
2266,7.1,Robb Wolford,"Blake Arnold, Richard A. Becker, Robb Wolford","A battered wife leaves her husband to become a super hero in this comic book come to life complete with panels , page turns and old fashioned novelty ads. Taking the identity of Furie, Connie Ferrantti joins a team of working class masked avengers called The Crusaders. It isn't long before she finds herself in conflict with their mysterious leader, The Ace of Spades. ... Leer todo",97,The Crusaders #357: Experiment in Evil!
2267,3.9,Huayang Fu,Caishen Ning,Chu Dong join forces with a DJ and her co-workers at a garage shop to enter a dance contest. His motivation is to get the money for an operation his sister needs.,87,Jing mou moon
2268,7.6,Hiroyuki Imaishi,"Kazuki Nakashima, Shôji Saeki, Kurasumi Sunayama","Simon and Kamina, brothers in arms, take upon themselves to venture beyond the borders of their world, reality and imagination. Venturing further and further into a hidden truth that has kept humanity prisoners for millennia.",112,Gurren Lagann: El fin de la infancia
2269,4.4,Herman Yau,Ho-Leung Lau,"The lives of two men--a cop and a criminal--are questioned in the wake of a deadly epidemic in a futuristic, post-apocalyptic Hong Kong.",89,Saam bat gun
2270,3.1,Justin Timpane,Justin Timpane,"Seven friends, struggling with late 20s, early 30's life, find themselves in terrifying danger when a long-dead loved one is magically resurrected and starts devouring souls. To make matters worse, three of them have been granted the power of the Ninja, and now must lead the fight against a power they cannot hope to vanquish. If they fail, the un-dead will overrun the... Leer todo",86,Ninjas vs. Zombies
2271,7.7,Dibakar Banerjee,Dibakar Banerjee,Un ladrón reflexiona sobre su vida y sus amores mientras los medios especulan sobre cómo logró llevar a cabo tantos atracos.,125,Oye Lucky! Lucky Oye!
2272,3.6,Mike Conway,Mike Conway,"After a near death crash landing, a blinded pilot, Jason, gets help from an advanced, female android, named Reyna. With the aid of an audio motion sensor, Reyna teaches Jason how to defend against monsters and enemy soldiers.",82,Exile
2273,2.8,M. Padmakumar,T.A. Razak,Purushothaman is a heartless financier who behaves in a rude and insulting way towards the people who owe him money. But his life changes when he faces many unexpected turn of events.,160,Parunthu
2274,5.1,Siu-Ming Tsui,Sai-Keung Fong,"Inspired by real events. When China announces that it will field its very first Olympics team, which will include a handful of martial artists to demonstrate Wushu to the world for the very first time, millions across the country compete for the honor of representing their country in its national sport. With so many diverse styles and so many skilled, determined fight... Leer todo",118,Duo biao
2275,No tiene datos,R. Surya Kiran,No tiene datos,No tiene datos,No tiene datos,Jaanwar - on the Alert
2276,6.0,Sakthi Chidambaram,Ravi Mariya,"Thangalakshmi, a wealthy woman, arranges for her daughter, Abhi, to get married to an NRI in her native village. However, a twist of events leads to Abhi getting married to her bodyguard, Kathiresan.",157,Sandai
2277,3.9,Adam Deyoe,"Kurt Kroeber, Eric Gosselin, Frankie Frain","After accidentally murdering her boyfriend, Debbie Dicky moves to a new town and meets three girls who invite her to a sleepover. The very same night there is a breakout at the local insane asylum where forty serial killers escape and head over to crash the party. However, the girls at the slumber party might not be as helpless as the killers think.",87,Psycho Sleepover
2278,6.3,Sadik Ahmed,"Sadik Ahmed, Heather Taylor","Kala an armed, Ex-soldier arrives in a remote town in search of answers about his past. He becomes the focus of a rivalry between the two most powerful men in town. Chairman, a populist, Muslim politician and Thakur, an elderly, wealthy Hindu landowner. Kala and his rifle could tip the balance of power one way or the other. Who will Kala side with? Will he find his fa... Leer todo",81,The Last Thakur
2279,4.8,Gô Ohara,Isao Kodaka,"This story is set during the Edo ages in Japan. On a rainy night, Kotono confronts the samurais who have killed her father. The samurai attack her one by one, but she manages to withstand them. When she is scaring the remaining samurai away, three ninja's suddenly appear. Will she succeed in beating them as well?",78,Geisha vs ninja
2280,5.4,Leandro Castellani,"Leandro Castellani, Aldo E. Castellani",No tiene argumento,55,Puglia terra madre - Il segreto del Salento
2281,6.0,Angelo Lopes,Angelo Lopes,Five men are conscripted and sent to hostile territory to find a top secret prototype stolen by a group of defectors.,65,Gunheavy
2282,6.7,Osamu Kaneda,"Dôri Sakurada, Sayaka Kanda, Yûki Matsumura","Set after the series, the DenLiner gang learn that Ryotaro has been possessed by an evil Imagin who intent to destroying the timeline and resurrect the dead. The only hope is the new Den-O, Ryotaro's grandson from the future.",83,Gekijôban saraba kamen raidâ Den'ô: Fainaru kauntodaun
2283,8.3,Mike Phillips,Jerry ButeynAdam KleinMike Phillips,No tiene datos,67,"Turning Point, Graf Zeppelin"
2284,6.0,Kwon-tae Ahn,"Kwon-tae Ahn, Dong-Woo Kim, Kyung-taek Kwak","The devious brain behind a heist draws a top police detective, on the eve of his retirement, into an elaborate plot of robbery and revenge.",101,Noon-e-neun noon i-e-neun i
2285,5.0,Rocio Llado,"Carlos Freyre, Fernando Silva",No tiene argumento,No tiene datos,Vidas paralelas
2286,6.5,Sreenu Vaitla,"Kona Venkat, Gopimohan, B.V.S. Ravi",A hoodlum look-alike assumes the identity of a noble man.,131,King
2287,5.8,Anwar Rasheed,Benny P. Nayarambalam,"Appu and Achu are twin brothers who do not get along with each other since childhood. When their enemies create misunderstandings between them, they bay for each other's blood.",141,Annan Thambi
2288,6.3,Jiang Liu,"Muchun Cha, Li Wang","Lao Cui has returned to China to finalize his divorce, on his way to the airport to go back to Cyprus he accidentally stumbles into a drunken girl named Xiao Xia on the run from some bad people. Lao Cui gets entangled in a cat and mouse game of chasing after money and trying to stay one step ahead of the criminals.",100,Ji ri qi cheng
